Invoice_ID;InvoiceNo;InvoiceDate;Customer_ID;Payment_Method;Operation
5038;542115;1/25/2011;2065;1;Sale
5039;C580918;12/2/2011;2065;3;Return
5040;556256;6/9/2011;2066;1;Sale
5041;539295;12/16/2010;2067;1;Sale
5042;541984;1/24/2011;2068;4;Sale
5043;577491;11/18/2011;2068;4;Sale
5044;C560687;7/18/2011;2068;4;Return
5045;565767;9/6/2011;2069;3;Sale
5046;C546948;3/15/2011;2069;2;Return
5047;536407;12/1/2010;2071;4;Sale
5048;578328;11/23/2011;2071;4;Sale
5049;578335;11/23/2011;2071;4;Sale
5050;545294;3/1/2011;2072;1;Sale
5051;553541;5/17/2011;2072;4;Sale
5052;554494;5/24/2011;2072;1;Sale
5053;559113;7/5/2011;2072;3;Sale
5054;566192;9/9/2011;2072;2;Sale
5055;547918;3/28/2011;2073;4;Sale
5056;554918;5/26/2011;2073;2;Sale
5057;C540393;1/4/2011;2073;3;Return
5058;C572927;10/24/2011;2073;2;Return
5059;539077;12/16/2010;2074;1;Sale
5060;538640;12/13/2010;2075;2;Sale
5061;540907;1/12/2011;2075;4;Sale
5062;543540;2/9/2011;2075;3;Sale
5063;566927;9/15/2011;2075;3;Sale
5064;544605;2/21/2011;2076;4;Sale
5065;550032;4/14/2011;2076;4;Sale
5066;C546865;3/10/2011;2076;3;Return
5067;574676;11/4/2011;2077;4;Sale
5068;574945;11/7/2011;2077;2;Sale
5069;540170;1/5/2011;2079;3;Sale
5070;536400;12/1/2010;2080;4;Sale
5071;539502;12/20/2010;2080;4;Sale
5072;556970;6/15/2011;2080;1;Sale
5073;544404;2/18/2011;2081;3;Sale
5074;553379;5/16/2011;2081;3;Sale
5075;C566725;9/9/2011;2081;4;Return
5076;564226;8/23/2011;2082;2;Sale
5077;572515;10/24/2011;2082;3;Sale
5078;C539276;12/15/2010;2082;1;Return
5079;558065;6/24/2011;2084;3;Sale
5080;562527;8/4/2011;2084;1;Sale
5081;579160;11/28/2011;2084;4;Sale
5082;543688;2/11/2011;2085;3;Sale
5083;581325;12/7/2011;2085;2;Sale
5084;C551685;4/26/2011;2086;4;Return
5085;536797;12/2/2010;2087;3;Sale
5086;557639;6/21/2011;2087;1;Sale
5087;575043;11/7/2011;2087;4;Sale
5088;564714;8/26/2011;2088;2;Sale
5089;573176;10/27/2011;2088;1;Sale
5090;573905;11/1/2011;2089;3;Sale
5091;536377;12/1/2010;2090;1;Sale
5092;549052;4/5/2011;2090;1;Sale
5093;570036;10/6/2011;2090;1;Sale
5094;578852;11/25/2011;2090;4;Sale
5095;554652;5/25/2011;2091;2;Sale
5096;580151;12/1/2011;2091;4;Sale
5097;C567956;9/21/2011;2091;2;Return
5098;559133;7/6/2011;2093;1;Sale
5099;538354;12/10/2010;2094;2;Sale
5100;580642;12/5/2011;2094;1;Sale
5101;545701;3/6/2011;2095;1;Sale
5102;558925;7/4/2011;2095;3;Sale
5103;573400;10/30/2011;2096;1;Sale
5104;574055;11/2/2011;2096;1;Sale
5105;557469;6/20/2011;2097;4;Sale
5106;563556;8/16/2011;2097;2;Sale
5107;C566948;9/12/2011;2097;2;Return
5108;536574;12/1/2010;2098;4;Sale
5109;563557;8/16/2011;2098;1;Sale
5110;C539599;12/16/2010;2098;2;Return
5111;C553999;5/17/2011;2098;1;Return
5112;C577397;11/17/2011;2098;4;Return
5113;553762;5/18/2011;2099;2;Sale
5114;576073;11/13/2011;2099;2;Sale
5115;537484;12/7/2010;2100;2;Sale
5116;546123;3/9/2011;2100;4;Sale
5117;546874;3/17/2011;2100;3;Sale
5118;553186;5/13/2011;2100;2;Sale
5119;578225;11/23/2011;2100;4;Sale
5120;C549897;4/6/2011;2100;3;Return
5121;540844;1/11/2011;2101;3;Sale
5122;541247;1/16/2011;2102;1;Sale
5123;561542;7/27/2011;2102;2;Sale
5124;574869;11/7/2011;2103;2;Sale
5125;551539;4/28/2011;2104;3;Sale
5126;C567717;9/19/2011;2104;2;Return
5127;C536979;12/9/2011;2105;3;Return
5128;550167;4/14/2011;2106;1;Sale
5129;538826;12/14/2010;2108;1;Sale
5130;556416;6/10/2011;2109;3;Sale
5131;544070;2/15/2011;2110;2;Sale
5132;555943;6/7/2011;2111;3;Sale
5133;575041;11/7/2011;2111;2;Sale
5134;C550454;4/13/2011;2111;1;Return
5135;C552190;5/3/2011;2112;1;Return
5136;C574347;11/1/2011;2112;1;Return
5137;539835;12/22/2010;2113;1;Sale
5138;551731;5/3/2011;2113;2;Sale
5139;C557651;6/17/2011;2113;3;Return
5140;544920;2/24/2011;2114;4;Sale
5141;553754;5/18/2011;2116;1;Sale
5142;569845;10/6/2011;2116;1;Sale
5143;573324;10/28/2011;2116;1;Sale
5144;575496;11/9/2011;2116;2;Sale
5145;558417;6/28/2011;2117;4;Sale
5146;554546;5/24/2011;2118;3;Sale
5147;C554001;5/17/2011;2118;2;Return
5148;553357;5/16/2011;2119;4;Sale
5149;543553;2/9/2011;2120;4;Sale
5150;557114;6/16/2011;2120;4;Sale
5151;570222;10/7/2011;2120;4;Sale
5152;578211;11/23/2011;2120;1;Sale
5153;576368;11/14/2011;2121;2;Sale
5154;577010;11/17/2011;2121;1;Sale
5155;C537581;12/2/2010;2121;3;Return
5156;543015;2/2/2011;2123;1;Sale
5157;556314;6/9/2011;2123;1;Sale
5158;561630;7/28/2011;2123;4;Sale
5159;575054;11/8/2011;2124;1;Sale
5160;575210;11/8/2011;2124;4;Sale
5161;C567643;9/16/2011;2124;1;Return
5162;577515;11/20/2011;2125;4;Sale
5163;577595;11/20/2011;2126;3;Sale
5164;537213;12/5/2010;2127;1;Sale
5165;539643;12/20/2010;2127;2;Sale
5166;555102;5/29/2011;2127;2;Sale
5167;556480;6/10/2011;2127;2;Sale
5168;C576350;11/11/2011;2127;1;Return
5169;540495;1/7/2011;2129;2;Sale
5170;541015;1/13/2011;2129;1;Sale
5171;557968;6/23/2011;2129;2;Sale
5172;575145;11/8/2011;2129;3;Sale
5173;C580165;12/1/2011;2129;2;Return
5174;542718;1/31/2011;2130;4;Sale
5175;567189;9/16/2011;2130;3;Sale
5176;576058;11/13/2011;2130;3;Sale
5177;C577131;11/14/2011;2130;4;Return
5178;552013;5/5/2011;2131;2;Sale
5179;575875;11/11/2011;2131;2;Sale
5180;579285;11/28/2011;2131;2;Sale
5181;566312;9/11/2011;2132;1;Sale
5182;544943;2/24/2011;2133;1;Sale
5183;563742;8/18/2011;2133;3;Sale
5184;C555046;5/24/2011;2133;4;Return
5185;547093;3/20/2011;2134;1;Sale
5186;570429;10/10/2011;2134;3;Sale
5187;564164;8/22/2011;2135;3;Sale
5188;563430;8/15/2011;2136;4;Sale
5189;569472;10/4/2011;2136;3;Sale
5190;579011;11/27/2011;2136;4;Sale
5191;C543659;2/4/2011;2136;4;Return
5192;C560208;7/11/2011;2136;1;Return
5193;563182;8/12/2011;2137;1;Sale
5194;C572471;10/20/2011;2137;2;Return
5195;544037;2/15/2011;2138;4;Sale
5196;566266;9/11/2011;2138;4;Sale
5197;542743;1/31/2011;2139;4;Sale
5198;C557654;6/17/2011;2139;1;Return
5199;548566;3/31/2011;2140;2;Sale
5200;579678;11/30/2011;2140;2;Sale
5201;547407;3/22/2011;2141;3;Sale
5202;C562796;8/3/2011;2141;2;Return
5203;541486;1/18/2011;2142;1;Sale
5204;544325;2/17/2011;2142;1;Sale
5205;545224;2/28/2011;2142;4;Sale
5206;558524;6/29/2011;2142;1;Sale
5207;C548456;3/27/2011;2142;2;Return
5208;561903;7/31/2011;2143;2;Sale
5209;566429;9/12/2011;2143;1;Sale
5210;573588;10/31/2011;2143;2;Sale
5211;C546270;3/7/2011;2143;4;Return
5212;C580711;12/1/2011;2143;2;Return
5213;541494;1/18/2011;2144;4;Sale
5214;537888;12/9/2010;2145;2;Sale
5215;559661;7/10/2011;2145;1;Sale
5216;C559917;7/8/2011;2145;3;Return
5217;C580312;12/1/2011;2145;2;Return
5218;568225;9/25/2011;2146;2;Sale
5219;572088;10/20/2011;2146;4;Sale
5220;573894;11/1/2011;2146;4;Sale
5221;536988;12/3/2010;2147;1;Sale
5222;543249;2/4/2011;2147;2;Sale
5223;549534;4/8/2011;2147;1;Sale
5224;571028;10/12/2011;2147;4;Sale
5225;574020;11/2/2011;2148;1;Sale
5226;537378;12/6/2010;2149;2;Sale
5227;563073;8/11/2011;2150;4;Sale
5228;577855;11/21/2011;2150;1;Sale
5229;541414;1/17/2011;2151;2;Sale
5230;557889;6/23/2011;2151;4;Sale
5231;560269;7/17/2011;2151;2;Sale
5232;560906;7/21/2011;2151;4;Sale
5233;576872;11/16/2011;2151;2;Sale
5234;549467;4/8/2011;2152;1;Sale
5235;565449;9/4/2011;2152;1;Sale
5236;573586;10/31/2011;2152;3;Sale
5237;574283;11/3/2011;2152;1;Sale
5238;C569636;9/29/2011;2152;1;Return
5239;546681;3/15/2011;2153;1;Sale
5240;556233;6/9/2011;2153;4;Sale
5241;557038;6/16/2011;2153;1;Sale
5242;574302;11/3/2011;2153;4;Sale
5243;578844;11/25/2011;2153;4;Sale
5244;562782;8/8/2011;2154;4;Sale
5245;565350;9/2/2011;2154;2;Sale
5246;556441;6/10/2011;2155;4;Sale
5247;560253;7/15/2011;2155;1;Sale
5248;539864;12/22/2010;2156;2;Sale
5249;566317;9/11/2011;2156;3;Sale
5250;C559019;6/29/2011;2156;1;Return
5251;565863;9/7/2011;2157;4;Sale
5252;568202;9/25/2011;2157;1;Sale
5253;C579169;11/22/2011;2157;4;Return
5254;541011;1/13/2011;2158;4;Sale
5255;541816;1/21/2011;2158;4;Sale
5256;581379;12/8/2011;2159;4;Sale
5257;536524;12/1/2010;2160;3;Sale
5258;541425;1/17/2011;2160;4;Sale
5259;554326;5/23/2011;2160;3;Sale
5260;559671;7/10/2011;2160;4;Sale
5261;570847;10/12/2011;2161;2;Sale
5262;569835;10/6/2011;2162;2;Sale
5263;571839;10/18/2011;2163;4;Sale
5264;577548;11/20/2011;2164;2;Sale
5265;C548727;3/30/2011;2164;1;Return
5266;553902;5/19/2011;2165;2;Sale
5267;573389;10/30/2011;2165;1;Sale
5268;536582;12/1/2010;2166;1;Sale
5269;567806;9/21/2011;2166;3;Sale
5270;571418;10/17/2011;2166;2;Sale
5271;547019;3/18/2011;2168;2;Sale
5272;569488;10/4/2011;2168;1;Sale
5273;571069;10/13/2011;2168;1;Sale
5274;573424;10/30/2011;2168;4;Sale
5275;C545189;2/21/2011;2168;4;Return
5276;540276;1/6/2011;2169;3;Sale
5277;554085;5/20/2011;2169;2;Sale
5278;562929;8/10/2011;2169;2;Sale
5279;547096;3/20/2011;2170;2;Sale
5280;581180;12/7/2011;2170;2;Sale
5281;568234;9/25/2011;2171;1;Sale
5282;C575572;11/8/2011;2171;1;Return
5283;562542;8/5/2011;2172;1;Sale
5284;566822;9/14/2011;2172;2;Sale
5285;570872;10/12/2011;2172;2;Sale
5286;577018;11/17/2011;2172;1;Sale
5287;C538118;12/8/2010;2172;2;Return
5288;552037;5/5/2011;2173;4;Sale
5289;565261;9/1/2011;2173;3;Sale
5290;580905;12/6/2011;2173;4;Sale
5291;559009;7/5/2011;2174;4;Sale
5292;567889;9/22/2011;2174;3;Sale
5293;569464;10/3/2011;2174;2;Sale
5294;561872;7/29/2011;2175;2;Sale
5295;569230;9/30/2011;2175;1;Sale
5296;C560043;7/8/2011;2175;1;Return
5297;540362;1/6/2011;2176;1;Sale
5298;559146;7/6/2011;2176;1;Sale
5299;563950;8/21/2011;2176;4;Sale
5300;574741;11/6/2011;2176;1;Sale
5301;552266;5/6/2011;2177;2;Sale
5302;552693;5/10/2011;2177;3;Sale
5303;555917;6/7/2011;2177;2;Sale
5304;562936;8/10/2011;2177;2;Sale
5305;566204;9/9/2011;2177;3;Sale
5306;570408;10/10/2011;2177;2;Sale
5307;557055;6/16/2011;2178;2;Sale
5308;575166;11/8/2011;2178;3;Sale
5309;574731;11/6/2011;2179;3;Sale
5310;580129;12/1/2011;2179;4;Sale
5311;566979;9/15/2011;2180;1;Sale
5312;C558438;6/24/2011;2181;1;Return
5313;547926;3/28/2011;2182;4;Sale
5314;550660;4/19/2011;2182;3;Sale
5315;554853;5/26/2011;2183;2;Sale
5316;571909;10/19/2011;2183;2;Sale
5317;C554688;5/23/2011;2183;2;Return
5318;C546893;3/11/2011;2184;2;Return
5319;547801;3/25/2011;2185;4;Sale
5320;541649;1/20/2011;2186;4;Sale
5321;558963;7/4/2011;2186;4;Sale
5322;580502;12/2/2011;2186;1;Sale
5323;C557664;6/20/2011;2186;1;Return
5324;564723;8/26/2011;2187;2;Sale
5325;566455;9/12/2011;2187;2;Sale
5326;578128;11/22/2011;2187;2;Sale
5327;547406;3/22/2011;2188;2;Sale
5328;565672;9/5/2011;2188;2;Sale
5329;538839;12/14/2010;2189;3;Sale
5330;551537;4/28/2011;2189;3;Sale
5331;551144;4/26/2011;2191;4;Sale
5332;556879;6/14/2011;2191;1;Sale
5333;C579929;11/30/2011;2191;4;Return
5334;551724;5/3/2011;2192;1;Sale
5335;556042;6/8/2011;2192;2;Sale
5336;574689;11/6/2011;2192;2;Sale
5337;577046;11/17/2011;2192;3;Sale
5338;544203;2/16/2011;2193;3;Sale
5339;568531;9/27/2011;2193;4;Sale
5340;577843;11/21/2011;2193;1;Sale
5341;C569974;10/5/2011;2193;1;Return
5342;573507;10/31/2011;2194;1;Sale
5343;541286;1/17/2011;2195;1;Sale
5344;543816;2/13/2011;2195;2;Sale
5345;566868;9/15/2011;2195;3;Sale
5346;568788;9/28/2011;2196;1;Sale
5347;578475;11/24/2011;2196;1;Sale
5348;548746;4/3/2011;2197;4;Sale
5349;568205;9/25/2011;2197;3;Sale
5350;569657;10/5/2011;2197;1;Sale
5351;569863;10/6/2011;2197;1;Sale
5352;573254;10/27/2011;2197;2;Sale
5353;556179;6/8/2011;2198;2;Sale
5354;566009;9/7/2011;2198;3;Sale
5355;573629;10/31/2011;2199;3;Sale
5356;566555;9/12/2011;2200;4;Sale
5357;C558615;6/27/2011;2200;1;Return
5358;555640;6/5/2011;2202;4;Sale
5359;557015;6/15/2011;2202;3;Sale
5360;C564909;8/24/2011;2202;1;Return
5361;545902;3/7/2011;2203;2;Sale
5362;561046;7/22/2011;2203;3;Sale
5363;571435;10/17/2011;2203;1;Sale
5364;C555892;6/2/2011;2204;3;Return
5365;536865;12/3/2010;2205;2;Sale
5366;540184;1/5/2011;2206;3;Sale
5367;546003;3/8/2011;2206;1;Sale
5368;561385;7/26/2011;2206;2;Sale
5369;573419;10/30/2011;2206;4;Sale
5370;537858;12/8/2010;2207;3;Sale
5371;557131;6/16/2011;2208;2;Sale
5372;C560907;7/19/2011;2209;4;Return
5373;549251;4/7/2011;2211;4;Sale
5374;567340;9/19/2011;2211;4;Sale
5375;C548362;3/25/2011;2211;3;Return
5376;C577398;11/17/2011;2211;4;Return
5377;567526;9/20/2011;2212;1;Sale
5378;C568386;9/22/2011;2212;3;Return
5379;566081;9/8/2011;2213;4;Sale
5380;538161;12/9/2010;2214;2;Sale
5381;548164;3/29/2011;2214;1;Sale
5382;563705;8/18/2011;2214;2;Sale
5383;C569387;9/28/2011;2214;3;Return
5384;551835;5/4/2011;2215;2;Sale
5385;569373;10/3/2011;2215;2;Sale
5386;578008;11/22/2011;2215;3;Sale
5387;578114;11/22/2011;2215;4;Sale
5388;539462;12/19/2010;2216;3;Sale
5389;575855;11/11/2011;2216;4;Sale
5390;C564204;8/18/2011;2216;2;Return
5391;546863;3/17/2011;2217;2;Sale
5392;558702;6/30/2011;2217;2;Sale
5393;575190;11/8/2011;2217;2;Sale
5394;574713;11/6/2011;2218;2;Sale
5395;574013;11/1/2011;2219;2;Sale
5396;577088;11/17/2011;2220;1;Sale
5397;544474;2/20/2011;2221;1;Sale
5398;548734;4/3/2011;2222;1;Sale
5399;563450;8/16/2011;2222;2;Sale
5400;572994;10/26/2011;2222;2;Sale
5401;544935;2/24/2011;2223;1;Sale
5402;550524;4/18/2011;2223;2;Sale
5403;551425;4/28/2011;2223;2;Sale
5404;569408;10/3/2011;2223;2;Sale
5405;577091;11/17/2011;2223;1;Sale
5406;536637;12/2/2010;2224;3;Sale
5407;545066;2/27/2011;2224;2;Sale
5408;561651;7/28/2011;2224;4;Sale
5409;563212;8/12/2011;2224;2;Sale
5410;536595;12/1/2010;2225;1;Sale
5411;551860;5/4/2011;2225;1;Sale
5412;555745;6/6/2011;2225;2;Sale
5413;577252;11/18/2011;2226;4;Sale
5414;C538768;12/13/2010;2226;2;Return
5415;555924;6/7/2011;2227;1;Sale
5416;575747;11/10/2011;2227;4;Sale
5417;554207;5/22/2011;2228;2;Sale
5418;556830;6/14/2011;2228;3;Sale
5419;566585;9/13/2011;2228;2;Sale
5420;574150;11/2/2011;2228;3;Sale
5421;576436;11/14/2011;2228;1;Sale
5422;538127;12/9/2010;2229;1;Sale
5423;562270;8/3/2011;2229;2;Sale
5424;566265;9/11/2011;2229;2;Sale
5425;581514;12/8/2011;2229;2;Sale
5426;541181;1/14/2011;2230;3;Sale
5427;542252;1/26/2011;2230;1;Sale
5428;555330;6/1/2011;2230;1;Sale
5429;537915;12/9/2010;2231;4;Sale
5430;575490;11/9/2011;2231;3;Sale
5431;568673;9/28/2011;2232;3;Sale
5432;C547408;3/17/2011;2233;1;Return
5433;551161;4/26/2011;2234;2;Sale
5434;558624;6/30/2011;2235;1;Sale
5435;575604;11/10/2011;2235;2;Sale
5436;566063;9/8/2011;2236;1;Sale
5437;574692;11/6/2011;2236;1;Sale
5438;581196;12/7/2011;2237;1;Sale
5439;553144;5/13/2011;2238;3;Sale
5440;553159;5/13/2011;2238;4;Sale
5441;548660;4/1/2011;2239;2;Sale
5442;545717;3/6/2011;2240;4;Sale
5443;572344;10/23/2011;2240;4;Sale
5444;540174;1/5/2011;2241;2;Sale
5445;569668;10/5/2011;2241;1;Sale
5446;571117;10/13/2011;2241;1;Sale
5447;571259;10/14/2011;2241;1;Sale
5448;C577481;11/18/2011;2241;4;Return
5449;543173;2/3/2011;2242;1;Sale
5450;564559;8/25/2011;2243;4;Sale
5451;566863;9/14/2011;2243;3;Sale
5452;572890;10/26/2011;2243;3;Sale
5453;C569552;9/29/2011;2243;4;Return
5454;554815;5/26/2011;2244;1;Sale
5455;567513;9/20/2011;2244;1;Sale
5456;579407;11/29/2011;2244;4;Sale
5457;C553562;5/13/2011;2244;1;Return
5458;544931;2/24/2011;2246;3;Sale
5459;553129;5/13/2011;2246;4;Sale
5460;572684;10/25/2011;2246;2;Sale
5461;573356;10/28/2011;2246;4;Sale
5462;557377;6/19/2011;2247;2;Sale
5463;538744;12/14/2010;2248;3;Sale
5464;575383;11/9/2011;2248;1;Sale
5465;544933;2/24/2011;2249;2;Sale
5466;575370;11/9/2011;2249;4;Sale
5467;579177;11/28/2011;2249;3;Sale
5468;C538692;12/9/2010;2249;4;Return
5469;563256;8/14/2011;2250;4;Sale
5470;C575004;11/4/2011;2250;3;Return
5471;575391;11/9/2011;2252;3;Sale
5472;579146;11/28/2011;2252;4;Sale
5473;553997;5/19/2011;2253;1;Sale
5474;574056;11/2/2011;2253;4;Sale
5475;577108;11/17/2011;2253;2;Sale
5476;554053;5/20/2011;2255;1;Sale
5477;C564209;8/18/2011;2255;4;Return
5478;542125;1/25/2011;2256;1;Sale
5479;572319;10/23/2011;2256;2;Sale
5480;537350;12/6/2010;2257;4;Sale
5481;547538;3/23/2011;2257;4;Sale
5482;579387;11/29/2011;2257;3;Sale
5483;C571635;10/13/2011;2259;2;Return
5484;C579781;11/27/2011;2259;4;Return
5485;556419;6/10/2011;2260;1;Sale
5486;565219;9/1/2011;2260;3;Sale
5487;579834;11/30/2011;2260;1;Sale
5488;563177;8/11/2011;2261;4;Sale
5489;548511;3/31/2011;2262;2;Sale
5490;564627;8/25/2011;2262;3;Sale
5491;546100;3/9/2011;2263;2;Sale
5492;C574512;11/2/2011;2263;3;Return
5493;541682;1/20/2011;2264;3;Sale
5494;560262;7/15/2011;2264;4;Sale
5495;C577781;11/18/2011;2265;2;Return
5496;574022;11/2/2011;2267;3;Sale
5497;578914;11/25/2011;2267;2;Sale
5498;546882;3/17/2011;2268;1;Sale
5499;563195;8/12/2011;2268;1;Sale
5500;C538102;12/7/2010;2268;1;Return
5501;561898;7/31/2011;2269;4;Sale
5502;C576561;11/13/2011;2269;3;Return
5503;537794;12/8/2010;2270;3;Sale
5504;C563363;8/10/2011;2270;1;Return
5505;542890;2/1/2011;2272;3;Sale
5506;565614;9/5/2011;2272;2;Sale
5507;576345;11/14/2011;2272;2;Sale
5508;539075;12/15/2010;2273;3;Sale
5509;547537;3/23/2011;2273;2;Sale
5510;573481;10/30/2011;2273;3;Sale
5511;579137;11/28/2011;2273;2;Sale
5512;C577892;11/18/2011;2273;2;Return
5513;C569964;10/4/2011;2274;1;Return
5514;581567;12/8/2011;2276;4;Sale
5515;C564759;8/24/2011;2276;2;Return
5516;538419;12/12/2010;2277;3;Sale
5517;538652;12/13/2010;2277;4;Sale
5518;580640;12/5/2011;2277;2;Sale
5519;548973;4/4/2011;2278;3;Sale
5520;569567;10/4/2011;2278;3;Sale
5521;C568572;9/23/2011;2279;3;Return
5522;566296;9/11/2011;2280;3;Sale
5523;C541233;1/11/2011;2280;1;Return
5524;565076;8/31/2011;2281;4;Sale
5525;571280;10/14/2011;2281;3;Sale
5526;579279;11/28/2011;2281;4;Sale
5527;581432;12/8/2011;2281;3;Sale
5528;539988;12/23/2010;2282;3;Sale
5529;540604;1/10/2011;2282;1;Sale
5530;541946;1/24/2011;2282;3;Sale
5531;544166;2/16/2011;2282;2;Sale
5532;550832;4/20/2011;2282;3;Sale
5533;572216;10/20/2011;2282;4;Sale
5534;578812;11/25/2011;2282;2;Sale
5535;580112;12/1/2011;2282;2;Sale
5536;C558882;6/28/2011;2283;2;Return
5537;550528;4/18/2011;2285;3;Sale
5538;537405;12/6/2010;2286;2;Sale
5539;560049;7/14/2011;2286;3;Sale
5540;580317;12/2/2011;2286;1;Sale
5541;C560372;7/12/2011;2286;4;Return
5542;551339;4/27/2011;2287;2;Sale
5543;555632;6/5/2011;2287;2;Sale
5544;566228;9/9/2011;2287;3;Sale
5545;567514;9/20/2011;2288;4;Sale
5546;575718;11/10/2011;2288;3;Sale
5547;545665;3/4/2011;2289;1;Sale
5548;564165;8/23/2011;2289;3;Sale
5549;579755;11/30/2011;2289;2;Sale
5550;C558465;6/26/2011;2289;3;Return
5551;550515;4/18/2011;2290;1;Sale
5552;564040;8/21/2011;2290;1;Sale
5553;566164;9/8/2011;2290;4;Sale
5554;576603;11/15/2011;2290;4;Sale
5555;540518;1/9/2011;2291;1;Sale
5556;564432;8/24/2011;2291;3;Sale
5557;577047;11/17/2011;2291;2;Sale
5558;577535;11/20/2011;2291;4;Sale
5559;537889;12/9/2010;2292;2;Sale
5560;557329;6/19/2011;2292;2;Sale
5561;C574027;10/28/2011;2292;2;Return
5562;537250;12/6/2010;2293;2;Sale
5563;547694;3/24/2011;2293;4;Sale
5564;576147;11/13/2011;2293;2;Sale
5565;542667;1/31/2011;2294;4;Sale
5566;556528;6/12/2011;2294;3;Sale
5567;561021;7/22/2011;2294;3;Sale
5568;540939;1/12/2011;2295;1;Sale
5569;553932;5/19/2011;2295;4;Sale
5570;542430;1/27/2011;2296;3;Sale
5571;554359;5/23/2011;2296;2;Sale
5572;563468;8/16/2011;2296;4;Sale
5573;577150;11/17/2011;2296;4;Sale
5574;580441;12/2/2011;2296;4;Sale
5575;C562647;8/2/2011;2296;4;Return
5576;537772;12/8/2010;2297;2;Sale
5577;545153;2/28/2011;2297;3;Sale
5578;552127;5/5/2011;2297;3;Sale
5579;561528;7/27/2011;2297;4;Sale
5580;545469;3/2/2011;2298;3;Sale
5581;560422;7/18/2011;2298;3;Sale
5582;C552707;5/5/2011;2299;4;Return
5583;550214;4/14/2011;2300;3;Sale
5584;559518;7/8/2011;2300;4;Sale
5585;562032;8/1/2011;2300;4;Sale
5586;562114;8/2/2011;2300;3;Sale
5587;567323;9/19/2011;2300;3;Sale
5588;570859;10/12/2011;2300;3;Sale
5589;C538375;12/9/2010;2300;2;Return
5590;548673;4/1/2011;2301;3;Sale
5591;C553397;5/10/2011;2301;1;Return
5592;C559175;6/30/2011;2301;4;Return
5593;566778;9/14/2011;2302;4;Sale
5594;571217;10/14/2011;2302;2;Sale
5595;C559468;7/4/2011;2302;3;Return
5596;546442;3/13/2011;2303;4;Sale
5597;557277;6/17/2011;2304;3;Sale
5598;560035;7/14/2011;2304;2;Sale
5599;560448;7/18/2011;2304;2;Sale
5600;563746;8/18/2011;2304;2;Sale
5601;565308;9/1/2011;2304;1;Sale
5602;545992;3/8/2011;2305;2;Sale
5603;562138;8/2/2011;2305;3;Sale
5604;576191;11/14/2011;2305;1;Sale
5605;576412;11/14/2011;2305;1;Sale
5606;554158;5/22/2011;2306;3;Sale
5607;550448;4/17/2011;2307;4;Sale
5608;574258;11/3/2011;2307;3;Sale
5609;C571680;10/13/2011;2307;1;Return
5610;538179;12/10/2010;2308;2;Sale
5611;C545823;3/2/2011;2308;3;Return
5612;581334;12/7/2011;2309;3;Sale
5613;543474;2/8/2011;2310;4;Sale
5614;554026;5/20/2011;2310;2;Sale
5615;571509;10/17/2011;2310;3;Sale
5616;C555599;6/1/2011;2310;4;Return
5617;547072;3/20/2011;2312;3;Sale
5618;574018;11/2/2011;2312;2;Sale
5619;541596;1/19/2011;2313;1;Sale
5620;554009;5/20/2011;2313;1;Sale
5621;555855;6/7/2011;2313;3;Sale
5622;564200;8/23/2011;2313;1;Sale
5623;537645;12/7/2010;2314;4;Sale
5624;548969;4/4/2011;2314;4;Sale
5625;541488;1/18/2011;2315;1;Sale
5626;545083;2/27/2011;2315;4;Sale
5627;570485;10/10/2011;2315;1;Sale
5628;577029;11/17/2011;2315;1;Sale
5629;C564183;8/18/2011;2315;4;Return
5630;555517;6/3/2011;2316;4;Sale
5631;562545;8/5/2011;2316;1;Sale
5632;579459;11/29/2011;2316;1;Sale
5633;C543356;1/31/2011;2316;3;Return
5634;541267;1/16/2011;2317;4;Sale
5635;549943;4/13/2011;2317;2;Sale
5636;569822;10/6/2011;2317;3;Sale
5637;576239;11/14/2011;2317;2;Sale
5638;539496;12/20/2010;2318;4;Sale
5639;548563;3/31/2011;2318;3;Sale
5640;548987;4/5/2011;2318;3;Sale
5641;573896;11/1/2011;2318;4;Sale
5642;553839;5/19/2011;2319;4;Sale
5643;567700;9/21/2011;2319;1;Sale
5644;573508;10/31/2011;2319;1;Sale
5645;C545720;3/2/2011;2319;4;Return
5646;550347;4/17/2011;2321;1;Sale
5647;C575980;11/10/2011;2321;4;Return
5648;581015;12/6/2011;2322;4;Sale
5649;561037;7/22/2011;2323;1;Sale
5650;577023;11/17/2011;2323;1;Sale
5651;577790;11/21/2011;2323;1;Sale
5652;C540389;12/23/2010;2323;1;Return
5653;C579186;11/22/2011;2323;2;Return
5654;547721;3/24/2011;2324;2;Sale
5655;562373;8/4/2011;2324;1;Sale
5656;571743;10/18/2011;2324;2;Sale
5657;578231;11/23/2011;2324;4;Sale
5658;566246;9/9/2011;2326;2;Sale
5659;538631;12/13/2010;2327;4;Sale
5660;560544;7/18/2011;2327;4;Sale
5661;561882;7/29/2011;2327;2;Sale
5662;573200;10/27/2011;2327;2;Sale
5663;575480;11/9/2011;2327;4;Sale
5664;541979;1/24/2011;2329;4;Sale
5665;547496;3/23/2011;2330;4;Sale
5666;552472;5/9/2011;2330;1;Sale
5667;562034;8/1/2011;2330;4;Sale
5668;543597;2/10/2011;2331;2;Sale
5669;557673;6/21/2011;2331;2;Sale
5670;571131;10/13/2011;2331;3;Sale
5671;581404;12/8/2011;2331;3;Sale
